_id,bathrooms,bedrooms,beds,business_travel_ready,city,host_languages,latitude,longitude,monthly_price_factor,name,neighborhood,new_listing,person_capacity,price_rate,price_rate_type,property_type,refundable,reviews_count,room_type,scrim_color,section_offset,star_rating,superhost,tier_id,user_id,user_name,verified,weekly_price_factor
8514604,1.0,1,2,False,South Kuta,"en,es,id,ja,pt,zh",-8.791511426127633,115.1296947106749,1.0,Natural Limestone Cabin above Hidden Beach #10,Jimbaran,False,3,127,nightly,4,False,51,entire_home,#414840,1,4.5,False,0,4266227,"Jing, Wayana + Bukit Vista Hosts",False,1.0
12073388,1.0,1,1,False,Kuta Selatan,"en,es,id,ja,pt,zh",-8.79139864961865,115.12941441329423,1.0,Romantic Stone Cabin Above Hidden Beach #15,Jimbaran,False,2,124,nightly,4,False,38,entire_home,#36656F,1,4.5,False,0,4266227,"Jing, Wayana + Bukit Vista Hosts",False,1.0
15762057,1.0,1,1,False,South Kuta,,-8.790508,115.126961,1.0,Pool side lodge sembilanbelas BB,Jimbaran,False,3,133,nightly,38,False,4,entire_home,#5A6226,1,4.5,False,0,101154447,Emmanuel'S Team,False,1.0
13241146,1.0,1,1,False,Kuta Selatan,"en,id,pt,zh",-8.793563508994847,115.12673701040502,1.0,Standalone Ocean Side Stone Cabin with Beach #19,Jimbaran,False,2,124,nightly,4,False,3,entire_home,#0F2E1F,1,3.5,False,0,33886302,Jing & Bukit Vista Hospitality Team,False,1.0
23382896,4.0,4,6,False,Kuta Selatan,,-8.80540780722858,115.16579863613482,0.75,4 Bedroom Villa With Pool Jimbaran South Kuta,Jimbaran,True,8,128,nightly,11,False,0,entire_home,#121814,1,,False,0,156744416,Dekde,False,0.85
22603913,1.0,1,2,False,Kuta Selatan,"en,id",-8.790856,115.129761,1.0,The Lodge,Jimbaran,False,3,116,nightly,44,False,0,private_room,#261913,1,,False,0,165305554,La Joya,False,1.0
20194364,5.5,5,6,False,Kuta Selatan,,-8.806143967910803,115.14971555103043,0.7,Villa Batik House in Quiet and Convenient Jimbaran,Jimbaran,False,10,118,nightly,2,False,0,entire_home,#1F1516,1,,True,0,139388683,Subi & Lanny,False,0.85
24013089,1.0,1,1,False,Kuta Selatan,"en,id",-8.787695432642352,115.2009438092565,1.0,Deluxe Villa with Private Pool at Jimbaran,South Kuta/Bukit Peninsula,True,2,118,nightly,11,False,0,entire_home,,1,,False,0,175980249,Arya,False,0.98
22603788,1.0,1,2,False,Kuta Selatan,"en,id",-8.790855,115.129753,1.0,Pool Side Lodge,Jimbaran,False,2,116,nightly,44,False,0,private_room,#160D08,1,,False,0,165305554,La Joya,False,1.0
21268214,4.0,3,3,False,Kuta Selatan,,-8.808235953447607,115.14727985339617,0.65,VILLA BUKIT HEIGHTS by The Kulawi Group,South Kuta/Bukit Peninsula,False,10,113,nightly,11,False,0,private_room,#221D19,1,,False,0,153841022,Thekulawi,False,0.9
15499791,3.0,3,3,False,Kuta Selatan,"en,id",-8.791971926097325,115.16338599764079,0.55,Jimbaran Villa,Jimbaran,False,7,113,nightly,11,False,0,entire_home,#232F23,1,,False,0,24613042,Jendra,False,0.8
5299168,1.0,1,1,False,Jimbaran,,-8.79232352747664,115.16139815391122,1.0,Private Pool Villa,Jimbaran,False,2,112,nightly,11,False,18,entire_home,#1F1619,1,4.0,False,0,27448839,Ben,False,1.0
22604823,2.0,2,2,False,,en,-8.807040625977367,115.16135203627964,0.62,New Spectacular 5* Villa near Melasti Beach,South Kuta/Bukit Peninsula,True,6,110,nightly,11,False,0,entire_home,#15090B,1,,False,0,117886283,Victor,False,0.9
15260254,1.0,1,1,False,South Kuta,"en,id",-8.795197796476598,115.19955682763383,1.0,ONE BEDROOM PRIVATE POOL VILLA AT SOUTH OF KUTA,South Kuta/Bukit Peninsula,False,3,105,nightly,11,False,4,entire_home,#412B13,1,4.5,False,0,26878441,Ida,False,1.0
14617551,1.0,1,1,False,Badung,,-8.790468890502314,115.15597408804346,0.93,Pat Mase Villas - One Bedroom Villa with pool,Jimbaran,False,3,108,nightly,11,False,1,entire_home,#1C190A,1,,False,0,90708484,Darma,False,0.95
20625107,2.5,1,5,False,Kuta Selatan,,-8.797637700250917,115.14908003818081,0.75,Equity Family Room,Jimbaran,False,6,112,nightly,11,False,0,shared_room,#11120D,1,,False,0,98099946,Roland Sundara,False,0.85
16939414,1.0,1,1,False,Kuta Selatan,"en,fr,id,ja,ms,pt,zh",-8.792841680007266,115.12459694312345,1.0,Artistic Beachfront Wood Cabin,Jimbaran,False,2,108,nightly,38,False,2,entire_home,#2E4124,1,,False,0,40756665,Kris & Wayana,False,1.0
23047447,2.0,2,5,False,,"en,fr,id,ja,ms,pt,zh",-8.808072260588313,115.13925597575401,0.65,Tropical and Cozy Villa Near from The Beach,Jimbaran,False,6,108,nightly,11,False,0,entire_home,#3D2E17,1,,False,0,40756665,Kris & Wayana,False,0.9
20397165,1.0,1,1,False,Kuta Selatan,"en,id,ja,nl,no,sgn,zh",-8.786598746949174,115.15890238505635,0.8,WOW Amazing 1BR  For Romantic Honeymoon,Jimbaran,False,2,113,nightly,1,False,0,entire_home,#14100F,1,,False,0,124181699,The Sintesa Jimbaran,False,0.9
15706841,1.0,1,1,False,South Kuta,,-8.79212,115.124092,1.0,*BALANGAN* Superior family room dua puluh lima,Jimbaran,False,2,102,nightly,2,False,4,private_room,#5F4829,1,4.5,False,0,101154447,Emmanuel'S Team,False,1.0
7610981,2.0,2,2,False,Ungasan ,"en,id",-8.814372810406383,115.14833918086333,0.62,Nice villa Teyo  2 bd,South Kuta/Bukit Peninsula,False,4,101,nightly,2,False,1,entire_home,#1A1E0F,1,,False,0,24952165,Indye,False,0.87
6320478,2.5,3,3,False,"Jimbaran Beach, Kuta Selatan",,-8.784700792718207,115.15678021705477,0.7,"Villa Jimbaran ""MARS"" Beachview",Jimbaran,False,5,97,nightly,11,False,0,entire_home,#231B18,1,,False,0,32889318,Sutoso,False,0.85
15694815,1.0,1,1,False,South Kuta,,-8.792078,115.125076,1.0,Family room Unique place dua puluh empa,Jimbaran,False,4,95,nightly,11,False,2,private_room,#574B25,1,,False,0,101154447,Emmanuel'S Team,False,1.0
15693651,1.0,1,2,False,South Kuta,,-8.791611,115.12516,1.0,*SECRET SPOT* Deluxe Bungalow empatbelas,Jimbaran,False,4,102,nightly,38,False,2,entire_home,#49481A,1,,False,0,101154447,Emmanuel'S Team,False,1.0
6349368,3.0,3,5,False,Legian,,-8.703351065186117,115.17082822257177,1.0,LEGIAN 3 Bed Villa - 10 min walk to Beach - cris,Legian,False,8,155,nightly,11,False,56,entire_home,#1C1F18,1,5.0,False,0,32238606,Bali Villa Havens,False,1.0
6035879,3.0,3,4,False,Seminyak,,-8.700994984216075,115.17028240215525,1.0,3 Bdr -Last Minute Deal 50%+ OFF!!!,Legian,False,8,162,nightly,11,False,59,entire_home,#2B2A25,1,4.5,False,0,3669664,Craig,False,1.0
7652698,2.5,3,3,False,Sanur,"en,id,ja,ms",-8.702076,115.253189,0.9,3 BDRM Sanur Family Villa Tirta C w/ private pool.,Sanur,False,6,161,nightly,11,False,19,entire_home,#1F221B,1,4.5,False,0,13078346,Komang,False,0.95
21775227,1.0,1,1,False,Kuta,"en,id",-8.691993498305674,115.17539797961199,0.95,ROMANTIC ONE BEDROOM POOL VILLA @SEMINYAK,Seminyak,False,3,157,nightly,11,False,1,entire_home,#1A1007,1,,False,0,26878441,Ida,False,1.0
6751774,3.0,3,3,False, Sanur,"en,id,ja,ms",-8.700952,115.252907,0.9,3 Bedrooms Tirta A Villa in Sanur w/ Private Pool,Sanur,False,4,161,nightly,11,False,8,entire_home,#352E28,1,5.0,False,0,13078346,Komang,False,0.95
13009844,1.0,1,1,False,Kuta,"en,id",-8.695463238966262,115.16947643028223,0.9,1 Bedroom-Luxury Private Pool Villas Seminyak,Seminyak,False,2,158,nightly,11,False,0,private_room,#29251A,1,,False,0,71772617,Angga,False,0.95
16800599,2.5,2,2,False,Sanur,en,-8.695968438038552,115.26144605022512,0.7,"Villa Jasmine - Stylish Tropical Villa, Sanur",Sanur,False,4,155,nightly,11,False,11,entire_home,#1A2D0F,1,4.5,False,0,111692569,Julie & Gary,False,0.9
15555303,1.0,1,2,False,Kuta Selatan,"en,id",-8.78543497692318,115.19993206238388,0.52,TREE HOUSE VILLA BALI,South Kuta/Bukit Peninsula,False,3,28,nightly,11,False,25,private_room,#1F1C13,1,5.0,False,0,55339569,Aprilia,False,0.8
23842625,1.0,1,1,False,Kuta,"en,id,ms",-8.763716,115.170517,1.0,Beach Front Room with Breakfast - Jimbaran,Jimbaran,True,2,22,nightly,43,False,0,private_room,#212818,1,,False,0,73317286,Heri,False,1.0
1558139,1.0,1,2,False,Kuta,"en,id",-8.756155356550549,115.17700591048639,1.0,Nirmala Hotel Jimbaran ,Kuta Village,False,10,28,nightly,33,False,14,private_room,#160A0E,1,4.0,False,0,8294360,Nirmala Hotel Jimbaran,False,0.85
18935799,1.0,1,1,False,Kuta Selatan,,-8.762831042173838,115.17055495395428,1.0,100 M BEACH - Villa Happy Big Comfortable Room,Jimbaran,False,3,24,nightly,43,False,1,private_room,#0D0F0E,1,,False,0,131559623,Vie,False,0.95
19524124,1.0,1,1,False,Kuta Selatan,,-8.767695696107475,115.16979978574301,0.8,Mama Michelle's House Jimbaran PINK ROOM,Jimbaran,False,2,24,nightly,2,False,6,private_room,#422A2A,1,5.0,False,0,136739566,Michelle,False,0.85
16905856,2.0,2,2,False,Kuta Selatan,"en,id,it",-8.790146660528922,115.18402688313752,0.8,2BR home in Jimbaran (FREE airport pick up),Jimbaran,False,4,26,nightly,2,False,9,entire_home,#384130,1,5.0,True,0,109130951,Lorenzo,False,1.0
17798416,2.5,2,2,False,Sanur,,-8.695293,115.261162,0.7,"Bright, Airy & Beautiful, Beachside Sanur",Sanur,False,4,150,nightly,11,False,1,entire_home,#1E320F,1,,True,0,2516343,Vanessa,False,1.0
17272088,2.0,3,3,False,Kuta,,-8.69929055549455,115.16863066351127,0.9,Villa Piyama,Legian,False,6,149,nightly,11,False,32,entire_home,#3C2821,1,5.0,False,0,116468830,Greer,False,0.95
483933,3.0,3,3,False,SEMINYAK,"ar,en,fr",-8.68963526370645,115.16690812821955,0.64,Villa Zaïna 3 bdr -Seminyak-Bali ,Seminyak,False,6,150,nightly,11,False,75,entire_home,#3B1816,1,4.5,False,0,2395759,Alex,False,0.8
21774795,1.0,1,1,False,Kuta,"en,id",-8.691639623377386,115.17438037833035,0.95,LUXURY HONEYMOON VILLA AT SEMINYAK,Seminyak,False,3,147,nightly,11,False,0,entire_home,#0F1008,1,,False,0,26878441,Ida,False,1.0
23422139,1.0,1,1,False,Kuta,"en,id",-8.691110315352146,115.16829730678177,1.0,"Stylish Perfectly Located 1 Bed Villa, Seminyak""",Seminyak,True,2,151,nightly,11,False,0,entire_home,#383A2F,1,,False,0,1455923,Nick,False,1.0
6317447,2.5,2,2,False,"Tanjung Benoa, Nusa Dua",,-8.755526146684796,115.22090650565528,0.6,Bali Beachside Apartment,South Kuta/Bukit Peninsula,False,4,150,nightly,1,False,25,entire_home,#2C281D,1,5.0,True,0,32871395,Julia,False,0.9
21300146,3.5,3,3,False,Sanur,,-8.694244078021374,115.26304782962441,0.88,Avocado Villa Sanur,Sanur,False,6,155,nightly,11,False,0,entire_home,#201F1D,1,,True,0,11054497,Bill,False,0.9
9381664,9.0,8,18,False,Kuta,"en,fr",-8.682253,115.169624,0.9,"LUXURY HUGE 8 BDR VILLA, 2 POOLS, 24 PAX, CATERING",North Kuta,False,16,1043,nightly,11,False,8,entire_home,#3C1D22,1,5.0,False,0,8868533,Emma,False,1.0
21193515,4.0,6,10,False,Denpasar Selatan,"en,es,fr,id",-8.722759205142282,115.23568049360486,1.0,Gorgeous Phinisi Boat Fully Refurbished,Denpasar,False,10,2575,nightly,8,False,0,entire_home,#1C211D,1,,False,0,123537930,Stephane,False,1.0
21070202,2.5,2,4,False,Denpasar Selatan,,-8.70892228834282,115.25996300113438,1.0,Beachfront Villa with Private Pool and Spa,Sanur,False,4,1545,nightly,11,False,0,entire_home,#212531,1,,False,0,119808126,Neda,False,1.0
21915817,5.0,5,7,False,Sanur-Ketewel,"en,fr,id,tl,zh",-8.708788212374262,115.25736987003148,1.0,Traditional touch beachfront Villa Cemara - an elite haven 5BR in Sanur-Ketewel,Sanur,False,10,1666,nightly,11,False,0,entire_home,#2E3313,1,,False,0,28368233,Claudia,False,1.0
21915807,6.0,6,6,False,Sanur-Ketewel,"en,fr,id,tl,zh",-8.696720440873762,115.26599225894012,1.0,Colonial splendour botanical Villa Batujimbar - an elite haven 6BR in Sanur-Ketewel,Sanur,False,12,1535,nightly,11,False,0,entire_home,#2E2118,1,,False,0,28368233,Claudia,False,1.0
15874934,4.0,4,6,False,Denpasar Selatan,en,-8.718658052814346,115.2332008663443,0.7,"Mahalo Power Catamaran Bali, Indonesia",Denpasar,False,16,1442,nightly,8,False,0,entire_home,#374051,1,,False,0,31522773,Tobias,False,0.85
16447678,9.0,8,0,False,Kuta Utara,"en,fr",-8.68094793327239,115.17031786503885,0.8,"VILLA 8 CHAMBRES, 2 PISCINES,PETIT DEJEUNER OFFERT",North Kuta,False,16,1186,nightly,2,False,2,entire_home,#1C1C1C,1,,False,0,96140486,Emmanuelle,False,1.0
22891303,2.0,2,2,False,Kuta,,-8.707387,115.179115,1.0,2BR Pool Villa- D'Wina Villa Kuta,Kuta Village,False,4,179,nightly,11,False,1,private_room,#190E0A,1,,False,0,52057856,Bali Family Hospitality,False,1.0
24139758,3.5,3,3,False,Kuta,,-8.684316688978035,115.17476671016712,1.0,Prestigious 3BR Private Home at Villas Bhakti Bali,Denpasar,True,6,180,nightly,11,False,0,entire_home,#1F1B0F,1,,False,0,20325466,Jene & Dave,False,1.0
14728963,2.0,2,2,False,Kuta Utara,"en,fr",-8.684271072020541,115.16936491405282,1.0,Villa Naema 2BR SEMINYAK,Seminyak,False,4,177,nightly,11,False,26,entire_home,#262823,1,4.5,False,0,49065161,Laetitia,False,1.0
15838230,3.5,3,4,False,Seminyak,"de,en,nl",-8.696710659593196,115.17232260171461,0.75,Awesome 3BR Villa with private pool Seminyak,Seminyak,False,9,184,nightly,11,False,14,entire_home,#221B22,1,4.5,False,0,94309679,Leon,False,0.9
17161200,4.5,1,4,False,Denpasar Selatan,"en,id,zh",-8.707745515131796,115.24678743598726,0.9,LuoLan Manis Villa,Sanur,False,8,179,nightly,11,False,3,shared_room,#2F2D20,1,5.0,False,0,113459757,Zhang,False,0.95
15365515,1.0,1,1,False,Bali,,-8.7964669054578,115.16448964107168,1.0,Cozy Room with flexible Price!!,Jimbaran,False,2,62,nightly,1,False,0,private_room,#12163B,1,,False,0,43837130,Viona,False,1.0
9004033,2.0,2,2,False,Kuta Selatan,"en,fr,id,zh",-8.799177444743714,115.18694130416874,0.5,Sea View Villa 1,Jimbaran,False,8,64,nightly,11,False,58,entire_home,#22211C,1,4.5,False,0,46275567,Valentine,False,0.95
4270931,1.0,1,1,False,South Kuta,"en,id,ms,ru,uk",-8.791845,115.124123,0.97,"AIRCON BUNGALOW 5min to beach, wifi, pool, bfast A",Jimbaran,False,2,64,nightly,38,False,57,private_room,#4C3F2F,1,4.5,False,0,3078967,Alex,False,0.97
20876980,2.0,0,2,False,Kuta Selatan,"en,id",-8.784089361200651,115.1749577935229,1.0,2 Mini Lofts with private Bathroom & Living Room,Jimbaran,False,4,62,nightly,33,False,0,private_room,#1D2122,1,,False,0,149176194,Parigata,False,1.0
15064454,1.0,1,1,False,Denpasar,,-8.7789336876028,115.1810866945591,1.0,The secret of forest hill,Jimbaran,False,2,62,nightly,38,False,0,private_room,#221F10,1,,False,0,6095820,Benjamin,False,0.81
21810994,1.0,2,2,False,South Kuta,"en,id",-8.799464908445096,115.15312427863915,1.0,Rumah Jimbaran,Jimbaran,False,4,64,nightly,39,False,0,entire_home,#161912,1,,False,0,31182049,Anna,False,1.0
14829761,2.0,2,4,False,Jimbaran,"en,fr,id,zh",-8.805402424796403,115.18457963388079,0.5,Sea View Villa 2,South Kuta/Bukit Peninsula,False,8,64,nightly,11,False,25,entire_home,#3A2B16,1,4.5,False,0,46275567,Valentine,False,0.95
4746413,1.0,1,1,False,South Kuta,"de,en,id",-8.81133901129226,115.1783154963125,0.8,Villa Lumba Lumba,South Kuta/Bukit Peninsula,False,2,62,nightly,2,False,10,entire_home,#493421,1,5.0,False,0,20751796,Chris,False,1.0
17948636,1.0,1,1,False,South Kuta,"en,id",-8.793530899677544,115.15327700956736,0.9,Peaceful Hideaway & Spacious Room in Jimbaran Bay,Jimbaran,False,2,57,nightly,65,False,0,private_room,#3B2A22,1,,False,0,97948184,Abi,False,0.95
18028963,1.0,1,2,False,Kuta Selatan,,-8.768650834775348,115.17171706809789,0.93,The Premiere Room at Jimbaran,Jimbaran,False,3,58,nightly,43,False,0,private_room,#20130D,1,,False,0,116182542,Breezz Hotel,False,0.95
2484224,3.0,3,4,False, Jimbaran,"en,id",-8.791270770884534,115.17021878017198,0.55,"3 bed,2 story House,Pool,Ocean view",Jimbaran,False,6,52,nightly,2,False,5,entire_home,#313328,1,5.0,False,0,5425498,Susan,False,0.8
15569715,2.0,2,2,False,Kuta Selatan,"en,id",-8.80349322577783,115.18510302461094,0.62,Ungasan Private Villa with 2BR and Private Pool,South Kuta/Bukit Peninsula,False,4,58,nightly,11,False,2,entire_home,#030200,1,,False,0,100289585,Ames,False,0.85
17080579,1.0,1,1,False,Kuta Selatan,,-8.804821985306765,115.12696974528356,1.0,water edge Villa,South Kuta/Bukit Peninsula,False,2,53,nightly,11,False,0,private_room,#4D6857,1,,False,0,114607736,Rama,False,1.0
1863098,1.0,1,1,False,"Bali, Indonesia","de,en,es,fr,id,it,ms,nl,zh",-8.787989083688823,115.15870682326457,0.74,1 BR private pool near beach,Jimbaran,False,2,57,nightly,11,False,30,entire_home,#1B191A,1,4.0,False,0,9440969,Mr,False,0.89
17822620,1.0,2,4,False,Kuta Selatan,"en,id",-8.795962956405061,115.20186995285317,0.85,"Family house and clubhouse pool, gym all inclusive",South Kuta/Bukit Peninsula,False,6,45,nightly,36,False,21,entire_home,#1A1F19,1,4.5,False,0,76897386,Mark And Lila,False,0.92
21742777,1.0,0,1,False,Kuta Selatan,"de,en,fr,id,ms",-8.785326452147299,115.19324898556029,1.0,Nusa Dua private villa room #1,Jimbaran,False,1,46,nightly,11,False,0,private_room,#37383D,1,,True,0,5344909,Diah,False,1.0
20739029,1.0,1,2,False,Jimbaran,"en,id,zh",-8.783900113943261,115.15682299737536,0.7,Terrace House in Jimbaran Room #2 (w/Breakfast),Jimbaran,False,2,41,nightly,2,False,10,private_room,#111F1F,1,5.0,True,0,38413941,Andrea,False,0.85
7570913,1.0,1,1,False,Kuta Selatan,,-8.80874371896284,115.14156650761919,1.0,"Sunhouse, double room with swimming pool",Jimbaran,False,2,45,nightly,33,False,0,private_room,#56584A,1,,False,0,39693590,Ida Bagus,False,1.0
12192622,2.0,2,2,False,Nusa Dua,,-8.805212531097892,115.19467037617554,0.7,Kirana 2 BDR villa,South Kuta/Bukit Peninsula,False,4,45,nightly,11,False,6,entire_home,#29170D,1,4.5,False,0,65541134,Ni Ketut Sasanti,False,0.9
21207931,2.0,2,2,False,Kuta Selatan,,-8.810296901013258,115.15881324125523,0.6,Villa Royal Puncak 2BR,South Kuta/Bukit Peninsula,False,4,48,nightly,11,False,0,private_room,#333331,1,,False,0,77842569,Wayan,False,0.8
1739650,1.0,1,2,False,"Jimbaran,","en,id,ja",-8.783917712294565,115.17252688363826,0.7,Aahh Bali B&B (B),Jimbaran,False,4,41,nightly,3,False,18,private_room,#1A2C16,1,5.0,True,0,9159562,Lydia/Bob,False,0.85
9019298,2.0,2,2,False,Jimbaran,"en,fr,id,zh",-8.80561133721771,115.18392769027744,0.65,Monthly Sea View Villa 1,South Kuta/Bukit Peninsula,False,8,42,nightly,11,False,5,entire_home,#283231,1,4.0,False,0,46275567,Valentine,False,1.0
21360607,1.0,1,3,False,Kuta Selatan,"en,id,ja",-8.807729889875848,115.13844073097742,0.65,Tropical Breezy Room in Cool Bali Surfing Town #T,Jimbaran,False,3,39,nightly,40,False,2,private_room,#453F1B,1,,False,0,59669198,Bayu & Wayana,False,0.9
7958923,1.0,1,1,False,South Kuta,en,-8.801052,115.148781,0.65,Khozie Homestay Jimbaran # 2 Unit 2,Jimbaran,False,2,32,nightly,40,False,24,private_room,#070705,1,5.0,True,0,39812353,Amanda,False,1.0
15077682,2.0,1,1,False,Ungasan,"en,es",-8.80265872946309,115.16034289187483,0.65,Luxury Mansion Bali ocean &  volcans view Gold,Jimbaran,False,2,35,nightly,11,False,11,private_room,#130F0E,1,5.0,True,0,84403439,Made,False,0.9
24198568,1.0,1,1,False,Kuta Selatan,"en,fr,id",-8.797821736253898,115.14475863011428,0.51,ROOM#1 - QUIET & BEAUTIFUL VILLA,Jimbaran,True,2,32,nightly,11,False,0,private_room,#161813,1,,False,0,9083115,Made,False,1.0
1740200,1.0,1,2,False,"Jimbaran,","en,id,ja",-8.781984319111173,115.17114863349177,0.7,Aahh Bali B&B (A),Jimbaran,False,4,37,nightly,3,False,11,private_room,#111D11,1,5.0,True,0,9159562,Lydia/Bob,False,0.85
23670856,1.0,1,1,False,Kuta Selatan,,-8.812243862731039,115.15760146355854,0.9,Uluwatu Bali Traditional Style House 2,South Kuta/Bukit Peninsula,True,2,34,nightly,4,False,0,entire_home,#0F0E09,1,,False,0,152780040,Diego,False,0.95
15923971,3.5,3,3,False,Kuta Selatan,,-8.807314492064204,115.16450467331396,0.95,TripleFin Villa By Nida,South Kuta/Bukit Peninsula,False,6,37,nightly,11,False,1,entire_home,#2C211D,1,,False,0,102712094,Nida,False,1.0
20397212,1.0,1,1,False,Kuta Selatan,"en,id,ja,nl,no,sgn,zh",-8.78771497674426,115.15796562832865,1.0,WOW 1BR  with Unique Consept Building & Decoration,Jimbaran,False,2,133,nightly,1,False,0,entire_home,#352E24,1,,False,0,124181699,The Sintesa Jimbaran,False,1.0
20397264,1.0,1,1,False,Kuta Selatan,"en,id,ja,nl,no,sgn,zh",-8.788925850537527,115.15915151754196,0.8,Luxury Escape at 1BR  in Jimbaran,Jimbaran,False,2,133,nightly,47,False,0,entire_home,#1D231F,1,,False,0,124181699,The Sintesa Jimbaran,False,0.9
20397652,1.0,1,1,False,Kuta Selatan,"en,id,ja,nl,no,sgn,zh",-8.787490115234057,115.15758000897382,0.8,Cozy 1BR  Great For Your Relaxing Stay,Jimbaran,False,2,133,nightly,47,False,0,entire_home,#1F1B12,1,,False,0,124181699,The Sintesa Jimbaran,False,1.0
15048364,2.0,2,2,False,Denpasar,"en,ru",-8.81284639084918,115.16365214971948,0.8,Garden Villa near Dreamland beach- 2 Br,South Kuta/Bukit Peninsula,False,4,124,nightly,11,False,0,entire_home,#3D2F2E,1,,False,0,4463829,Adel,False,1.0
16376222,3.0,3,3,False,Kuta Selatan,,-8.80078325647686,115.14845034330706,1.0,Royal Majesty Villas Jimbaran - Bali,Jimbaran,False,6,131,nightly,11,False,0,entire_home,#1A1512,1,,False,0,105678375,Mario,False,1.0
22603728,1.0,1,2,False,Kuta Selatan,"en,id",-8.790918,115.129761,1.0,Eco Lake Side Lodge,Jimbaran,False,3,128,nightly,44,False,0,private_room,#2A2714,1,,False,0,165305554,La Joya,False,1.0
7910537,2.5,3,3,False,Jimbaran,"en,id,ms",-8.788778071621287,115.19047708217697,1.0,Spacious 2Bedroom Villa in Jimbaran,Jimbaran,False,6,127,nightly,11,False,0,entire_home,#1D1D15,1,,False,0,5311605,Putu Yudi,False,1.0
22572561,4.0,4,4,False,south of kuta,"en,id",-8.803257169043063,115.16733298333622,1.0,Villa Kubu d' Bukit Jimbaran,Jimbaran,False,8,119,nightly,2,False,0,entire_home,#1B1C1E,1,,False,0,18898901,Kadek,False,1.0
18829539,2.0,2,2,False,Kuta,"en,id",-8.758976376027698,115.17802257102876,1.0,Private Villa near Jimbaran Beach Bali,Jimbaran,False,4,119,nightly,11,False,0,private_room,#1F170C,1,,False,0,67394941,Ngurah,False,1.0
15759273,1.0,1,1,False,South Kuta,,-8.790339,115.126488,1.0,Garden side Bungalow sepulu BB,Jimbaran,False,3,119,nightly,38,False,1,entire_home,#4C4C32,1,,False,0,101154447,Emmanuel'S Team,False,1.0
15759278,1.0,1,1,False,South Kuta,,-8.790508,115.12722,1.0,Garden side Bungalow empatbelas BB,Jimbaran,False,3,119,nightly,38,False,3,entire_home,#2C4327,1,4.5,False,0,101154447,Emmanuel'S Team,False,1.0
15759276,1.0,1,1,False,South Kuta,,-8.790169,115.127174,1.0,Garden side Bungalow sebelas BB,Bali,False,3,119,nightly,38,False,6,entire_home,#42491D,1,5.0,False,0,101154447,Emmanuel'S Team,False,1.0
21296730,2.0,2,2,False,Kuta Selatan,"en,id,ms",-8.806439192056438,115.18044777163574,0.85,Luxury villa with superb views,South Kuta/Bukit Peninsula,False,4,112,nightly,11,False,0,entire_home,#231F1C,1,,False,0,566728,Oyong,False,0.95
21509992,2.0,2,5,False,Kuta Selatan,"en,es,id,ja,pt,zh",-8.807721491287369,115.13820086572848,0.65,Tropical Tranquil Villa in Bali Beach Town #NV,Jimbaran,False,6,108,nightly,11,False,0,entire_home,#3F3019,1,,False,0,4266227,"Jing, Wayana + Bukit Vista Hosts",False,0.9
23387339,1.0,1,1,False,Kuta Selatan,,-8.78891426245073,115.20095845465671,1.0,1 BR Deluxe Pool Villa by Seven Angel Villa,South Kuta/Bukit Peninsula,True,2,112,nightly,11,False,0,entire_home,#211E17,1,,False,0,86440953,Ngurah,False,1.0
22626261,3.0,3,3,False,South Kuta,,-8.778907364595668,115.18242841833239,0.9,Casa de Bleu Jimbaran,Jimbaran,False,6,105,nightly,11,False,0,entire_home,#24182C,1,,False,0,166563378,Luky,False,0.9
22392681,2.0,2,2,False,Kuta Selatan,,-8.809627514156784,115.13855690841096,1.0,Villa Wayan,Jimbaran,False,6,105,nightly,11,False,0,private_room,#231E18,1,,True,0,33871148,Wayan,False,1.0
22469754,1.0,0,1,False,Kuta Selatan,,-8.784832965060343,115.16416390532234,0.8,Classic Room in Jimbaran,Jimbaran,False,2,103,nightly,43,False,0,private_room,,1,,False,0,153567790,Harris,False,0.85
22557070,3.0,3,1,False,South Kuta,,-8.80410046616236,115.16091864818262,1.0,Network Villa,Jimbaran,False,6,112,nightly,44,False,0,private_room,#211A14,1,,False,0,120015112,Coffee,False,0.78
22894295,3.0,3,3,False,Kuta Selatan,,-8.792131464283676,115.19564308221095,0.6,Puri Bali Fortuna,South Kuta/Bukit Peninsula,False,6,101,nightly,11,False,0,entire_home,#26271F,1,,False,0,35846942,Denny,False,0.8
15692895,1.0,1,2,False,South Kuta,,-8.792587,115.123276,1.0,*BEACH* Deluxe Bungalow sebelas,Jimbaran,False,4,102,nightly,38,False,5,entire_home,#1D73AE,1,4.0,False,0,101154447,Emmanuel'S Team,False,1.0
18827918,1.5,1,2,False,Kuta Selatan,,-8.785974861421213,115.16340473526735,0.85,"Sunset Villa Arona, bedroom #2 - Jimbaran Bay view",Jimbaran,False,3,97,nightly,11,False,9,private_room,#0A0904,1,5.0,True,0,20009164,Fitri,False,0.9
15707673,1.0,1,2,False,South Kuta,,-8.790508,115.126236,1.0,*HIDDEN ROOM* Friends room satu shaka BB,Jimbaran,False,3,95,nightly,11,False,7,private_room,#373D33,1,4.5,False,0,101154447,Emmanuel'S Team,False,1.0
15710777,1.0,1,1,False,South Kuta,,-8.790593,115.127953,1.0,*BEACH* friends room Nina satu BB,Jimbaran,False,3,95,nightly,35,False,8,entire_home,#444D22,1,5.0,False,0,101154447,Emmanuel'S Team,False,1.0
